customer_id,gender,senior_citizen,is_senior,partner,dependents,tenure,tenure_group,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,charge_group,total_charges,churn,churn_flag,monthly_revenue_at_risk,annual_revenue_at_risk
6712-OAWRH,Female,1,Senior,No,No,26,25-48 Months,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,High Charge,2351.8,Yes,1,91.25,1095.0
6278-FEPBZ,Female,0,Non-Senior,No,No,9,7-12 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,Low Charge,186.15,No,0,0.0,0.0
4280-DLSHD,Male,0,Non-Senior,Yes,No,8,7-12 Months,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.75,Medium Charge,445.85,No,0,0.0,0.0
1508-DFXCU,Male,0,Non-Senior,No,No,12,7-12 Months,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,High Charge,912.0,No,0,0.0,0.0
8614-VGMMV,Female,0,Non-Senior,No,No,15,13-24 Months,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.1,Medium Charge,679.55,Yes,1,49.1,589.2
7868-BGSZA,Male,0,Non-Senior,Yes,No,43,25-48 Months,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.2,High Charge,3581.6,No,0,0.0,0.0
2800-QQUSO,Male,0,Non-Senior,No,No,42,25-48 Months,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,High Charge,4222.95,No,0,0.0,0.0
2930-UOTMB,Female,0,Non-Senior,No,No,31,25-48 Months,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),65.25,Medium Charge,1994.3,Yes,1,65.25,783.0
7973-DZRKH,Female,0,Non-Senior,No,Yes,66,49+ Months,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,High Charge,5930.05,No,0,0.0,0.0
5914-DVBWJ,Female,1,Senior,No,No,18,13-24 Months,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.45,High Charge,1505.85,Yes,1,85.45,1025.4
7698-YFGEZ,Male,0,Non-Senior,No,No,1,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,Low Charge,20.0,No,0,0.0,0.0
2533-QVMSK,Male,0,Non-Senior,Yes,No,61,49+ Months,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.1,High Charge,5638.3,Yes,1,94.1,1129.1999999999998
9773-PEQBZ,Male,0,Non-Senior,No,No,10,7-12 Months,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.85,High Charge,797.25,No,0,0.0,0.0
8644-XLFBW,Male,1,Senior,No,No,1,0-6 Months,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,High Charge,71.65,Yes,1,71.65,859.8000000000001
0650-BWOZN,Female,1,Senior,No,No,18,13-24 Months,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,High Charge,1359.45,No,0,0.0,0.0
8625-AZYZY,Male,0,Non-Senior,Yes,No,24,13-24 Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,High Charge,2542.45,Yes,1,104.65,1255.8000000000002
7785-RDVIG,Female,0,Non-Senior,Yes,Yes,3,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,Low Charge,54.7,No,0,0.0,0.0
9602-WCXPI,Male,0,Non-Senior,No,No,50,49+ Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,Low Charge,989.05,No,0,0.0,0.0
2903-YYTBW,Male,0,Non-Senior,Yes,Yes,1,0-6 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,Medium Charge,44.55,No,0,0.0,0.0
3620-MWJNE,Male,0,Non-Senior,No,No,2,0-6 Months,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.45,Medium Charge,87.3,No,0,0.0,0.0
8573-JGCZW,Male,0,Non-Senior,No,No,17,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.65,Low Charge,351.55,No,0,0.0,0.0
6837-HAEVO,Male,0,Non-Senior,Yes,Yes,69,49+ Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.0,High Charge,7297.75,No,0,0.0,0.0
6701-YVNQG,Male,0,Non-Senior,Yes,No,72,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,High Charge,6301.7,No,0,0.0,0.0
9306-CPCBC,Female,0,Non-Senior,No,No,3,0-6 Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.25,High Charge,210.3,Yes,1,74.25,891.0
4304-XUMGI,Male,1,Senior,Yes,Yes,50,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.15,High Charge,3822.45,No,0,0.0,0.0
9504-YAZWB,Female,0,Non-Senior,No,No,53,49+ Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,Low Charge,1048.45,No,0,0.0,0.0
8819-ZBYNA,Female,0,Non-Senior,Yes,No,58,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,High Charge,6393.65,No,0,0.0,0.0
6174-NRBTZ,Male,0,Non-Senior,No,No,46,25-48 Months,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,Low Charge,1489.3,No,0,0.0,0.0
9481-IEBZY,Male,1,Senior,Yes,No,72,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,High Charge,8061.5,No,0,0.0,0.0
1833-VGRUM,Female,1,Senior,No,No,1,0-6 Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,High Charge,74.2,Yes,1,74.2,890.4000000000001
6137-NICCO,Female,0,Non-Senior,Yes,Yes,6,0-6 Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,High Charge,518.75,No,0,0.0,0.0
9065-ZCPQX,Male,0,Non-Senior,Yes,No,72,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,High Charge,5763.15,No,0,0.0,0.0
6402-EJMWF,Male,0,Non-Senior,No,No,4,0-6 Months,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.3,Medium Charge,238.5,No,0,0.0,0.0
3620-EHIMZ,Female,0,Non-Senior,Yes,Yes,52,49+ Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,Low Charge,1031.7,No,0,0.0,0.0
3213-VVOLG,Male,0,Non-Senior,Yes,Yes,0,0-6 Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,Low Charge,0.0,No,0,0.0,0.0
6870-ECSHE,Female,0,Non-Senior,No,No,2,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,Low Charge,34.8,No,0,0.0,0.0
8747-UDCOI,Female,0,Non-Senior,Yes,No,65,49+ Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,Low Charge,1319.95,No,0,0.0,0.0
8374-XGEJJ,Male,1,Senior,Yes,No,43,25-48 Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0,High Charge,4388.4,Yes,1,101.0,1212.0
2656-TABEH,Male,0,Non-Senior,Yes,No,4,0-6 Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,High Charge,420.2,Yes,1,100.2,1202.4
6946-LMSQS,Male,1,Senior,Yes,No,25,25-48 Months,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,High Charge,2177.45,Yes,1,89.05,1068.6
4626-OZDTJ,Female,0,Non-Senior,Yes,No,51,49+ Months,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.65,High Charge,3950.85,No,0,0.0,0.0
9169-BSVIN,Male,0,Non-Senior,No,No,12,7-12 Months,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.75,High Charge,827.05,No,0,0.0,0.0
2325-ZUSFD,Female,0,Non-Senior,Yes,Yes,57,49+ Months,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.1,High Charge,3913.3,Yes,1,70.1,841.1999999999999
8194-PEEBY,Female,0,Non-Senior,Yes,Yes,24,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,Low Charge,533.5,No,0,0.0,0.0
6872-HXFNF,Female,0,Non-Senior,Yes,No,64,49+ Months,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,Medium Charge,3756.45,No,0,0.0,0.0
3932-CMDTD,Female,0,Non-Senior,No,No,4,0-6 Months,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,High Charge,443.9,Yes,1,105.65,1267.8000000000002
7714-YXSMB,Female,0,Non-Senior,No,No,26,25-48 Months,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,High Charge,2599.95,No,0,0.0,0.0
8387-UGUSU,Female,0,Non-Senior,Yes,Yes,15,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,Low Charge,284.3,No,0,0.0,0.0
1080-BWSYE,Male,1,Senior,Yes,No,64,49+ Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.65,Low Charge,1740.8,No,0,0.0,0.0
4039-HEUNW,Male,1,Senior,Yes,No,36,25-48 Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,High Charge,3436.1,Yes,1,96.5,1158.0
1194-HVAIF,Female,0,Non-Senior,Yes,No,27,25-48 Months,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.0,High Charge,2462.55,No,0,0.0,0.0
0812-WUPTB,Male,1,Senior,Yes,No,1,0-6 Months,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.85,High Charge,70.85,Yes,1,70.85,850.1999999999999
3594-UVONA,Female,0,Non-Senior,No,No,35,25-48 Months,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,High Charge,3110.1,Yes,1,85.95,1031.4
0004-TLHLJ,Male,0,Non-Senior,No,No,4,0-6 Months,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.9,High Charge,280.85,Yes,1,73.9,886.8000000000001
1767-TGTKO,Female,0,Non-Senior,Yes,Yes,8,7-12 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.45,Medium Charge,411.75,No,0,0.0,0.0
8439-LTUGF,Male,0,Non-Senior,No,No,10,7-12 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.0,Low Charge,198.6,No,0,0.0,0.0
8805-JNRAZ,Female,0,Non-Senior,No,No,2,0-6 Months,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.2,Medium Charge,103.7,No,0,0.0,0.0
5089-IFSDP,Female,0,Non-Senior,Yes,No,58,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.45,High Charge,6144.55,Yes,1,109.45,1313.4
6418-HNFED,Male,0,Non-Senior,Yes,No,51,49+ Months,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.25,High Charge,4089.45,No,0,0.0,0.0
0206-OYVOC,Female,0,Non-Senior,Yes,Yes,46,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,Low Charge,864.2,No,0,0.0,0.0
7291-CDTMJ,Male,0,Non-Senior,No,No,1,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,Low Charge,19.65,No,0,0.0,0.0
7128-GGCNO,Male,0,Non-Senior,No,No,46,25-48 Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.8,High Charge,3249.4,No,0,0.0,0.0
0237-YFUTL,Female,0,Non-Senior,Yes,No,50,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,High Charge,5405.8,No,0,0.0,0.0
7691-KGKGP,Male,0,Non-Senior,Yes,Yes,53,49+ Months,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.0,Medium Charge,3363.8,No,0,0.0,0.0
6710-HSJRD,Male,0,Non-Senior,Yes,No,61,49+ Months,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,High Charge,7132.15,No,0,0.0,0.0
3675-EQOZA,Male,0,Non-Senior,No,No,5,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65,Low Charge,93.55,No,0,0.0,0.0
0840-DCNZE,Male,0,Non-Senior,No,No,47,25-48 Months,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.95,High Charge,4138.9,No,0,0.0,0.0
1732-FEKLD,Female,0,Non-Senior,No,No,54,49+ Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),94.75,High Charge,5121.75,No,0,0.0,0.0
9862-KJTYK,Male,0,Non-Senior,No,Yes,19,13-24 Months,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,Low Charge,566.1,No,0,0.0,0.0
0479-HMSWA,Female,0,Non-Senior,No,Yes,26,25-48 Months,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.45,High Charge,2715.3,No,0,0.0,0.0
5854-KSRBJ,Male,0,Non-Senior,Yes,Yes,70,49+ Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,Low Charge,1782.05,No,0,0.0,0.0
0365-BZUWY,Male,0,Non-Senior,Yes,No,17,13-24 Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.55,High Charge,1742.5,No,0,0.0,0.0
4817-VYYWS,Female,0,Non-Senior,No,No,30,25-48 Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,High Charge,2983.8,Yes,1,100.2,1202.4
5701-SVCWR,Female,0,Non-Senior,No,Yes,1,0-6 Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.0,Low Charge,24.0,No,0,0.0,0.0
3129-AAQOU,Female,0,Non-Senior,Yes,Yes,19,13-24 Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.6,Low Charge,485.9,No,0,0.0,0.0
4922-CVPDX,Female,0,Non-Senior,Yes,No,26,25-48 Months,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.5,High Charge,1905.7,No,0,0.0,0.0
1396-QWFBJ,Female,0,Non-Senior,Yes,Yes,21,13-24 Months,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,High Charge,1565.7,Yes,1,74.05,888.5999999999999
1357-BIJKI,Male,0,Non-Senior,Yes,No,50,49+ Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,High Charge,4858.7,No,0,0.0,0.0
1099-BTKWT,Female,0,Non-Senior,Yes,No,68,49+ Months,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.4,Medium Charge,3723.65,No,0,0.0,0.0
5299-SJCZT,Male,0,Non-Senior,No,No,3,0-6 Months,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.55,High Charge,298.35,Yes,1,101.55,1218.6
2018-PZKMU,Male,0,Non-Senior,Yes,Yes,9,7-12 Months,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.1,High Charge,970.45,No,0,0.0,0.0
7340-KEFQE,Female,0,Non-Senior,Yes,Yes,51,49+ Months,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,Low Charge,1782.0,No,0,0.0,0.0
4570-QHXHL,Female,0,Non-Senior,No,No,9,7-12 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.75,Medium Charge,405.7,No,0,0.0,0.0
2403-BCASL,Male,1,Senior,Yes,Yes,41,25-48 Months,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,High Charge,4534.9,Yes,1,111.95,1343.4
7392-YYPYJ,Male,0,Non-Senior,No,No,22,13-24 Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,High Charge,2415.95,No,0,0.0,0.0
2898-LSJGD,Female,0,Non-Senior,Yes,Yes,21,13-24 Months,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,Medium Charge,1157.05,Yes,1,55.95,671.4000000000001
2223-GDSHL,Male,0,Non-Senior,Yes,Yes,71,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,High Charge,8297.5,No,0,0.0,0.0
7359-PTSXY,Male,0,Non-Senior,No,No,1,0-6 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,Medium Charge,45.75,Yes,1,45.75,549.0
9470-RTWDV,Male,0,Non-Senior,Yes,Yes,26,25-48 Months,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.0,High Charge,2083.1,No,0,0.0,0.0
2176-OSJUV,Male,0,Non-Senior,Yes,No,71,49+ Months,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.15,Medium Charge,4681.75,No,0,0.0,0.0
9348-YVOMK,Male,0,Non-Senior,No,No,4,0-6 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.8,Medium Charge,176.2,No,0,0.0,0.0
8104-OSKWT,Female,0,Non-Senior,No,No,12,7-12 Months,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.8,High Charge,1001.2,No,0,0.0,0.0
4521-YEEHE,Female,0,Non-Senior,Yes,No,18,13-24 Months,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.85,High Charge,1594.75,No,0,0.0,0.0
4090-KPJIP,Female,0,Non-Senior,No,No,3,0-6 Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,High Charge,212.4,No,0,0.0,0.0
3786-WOVKF,Female,1,Senior,Yes,No,72,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.85,High Charge,7677.4,No,0,0.0,0.0
4503-BDXBD,Male,0,Non-Senior,No,No,11,7-12 Months,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.95,High Charge,815.5,Yes,1,74.95,899.4000000000001
6086-ESGRL,Female,0,Non-Senior,No,No,1,0-6 Months,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,High Charge,80.15,Yes,1,80.15,961.8000000000001
2592-HODOV,Male,0,Non-Senior,No,No,13,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,Low Charge,259.65,No,0,0.0,0.0
3886-CERTZ,Female,0,Non-Senior,Yes,No,72,49+ Months,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.25,High Charge,8109.8,Yes,1,109.25,1311.0
7995-ZHHNZ,Male,0,Non-Senior,Yes,No,42,25-48 Months,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,Medium Charge,2386.85,No,0,0.0,0.0
3824-RHKVR,Female,0,Non-Senior,No,No,17,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,Low Charge,340.35,No,0,0.0,0.0
5816-SCGFC,Female,1,Senior,No,No,7,7-12 Months,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,Medium Charge,419.35,No,0,0.0,0.0
5989-AXPUC,Female,0,Non-Senior,Yes,No,68,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,118.6,High Charge,7990.05,No,0,0.0,0.0
4979-HPRFL,Male,0,Non-Senior,Yes,Yes,56,49+ Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.15,Low Charge,1402.25,No,0,0.0,0.0
8590-OHDIW,Female,0,Non-Senior,Yes,Yes,38,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,Low Charge,749.35,No,0,0.0,0.0
8015-IHCGW,Female,0,Non-Senior,Yes,Yes,72,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,High Charge,8425.15,No,0,0.0,0.0
2332-TODQS,Female,0,Non-Senior,No,No,48,25-48 Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,Low Charge,1171.5,No,0,0.0,0.0
9278-VZKCD,Female,1,Senior,Yes,No,52,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,High Charge,5647.95,No,0,0.0,0.0
8008-OTEZX,Female,0,Non-Senior,Yes,Yes,35,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,Low Charge,708.8,No,0,0.0,0.0
2773-OVBPK,Male,0,Non-Senior,Yes,No,67,49+ Months,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.3,High Charge,7567.2,No,0,0.0,0.0
5999-LCXAO,Female,0,Non-Senior,No,No,1,0-6 Months,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.9,Low Charge,29.9,No,0,0.0,0.0
5206-XZZQI,Male,0,Non-Senior,No,No,53,49+ Months,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,High Charge,4348.1,No,0,0.0,0.0
4803-LBYPN,Male,0,Non-Senior,Yes,Yes,34,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,Low Charge,635.9,No,0,0.0,0.0
5759-RCVCB,Female,0,Non-Senior,No,No,3,0-6 Months,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,Medium Charge,108.95,Yes,1,35.2,422.40000000000003
6372-RFVNS,Female,0,Non-Senior,Yes,No,1,0-6 Months,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,High Charge,78.8,Yes,1,78.8,945.5999999999999
2139-FQHLM,Male,0,Non-Senior,No,No,19,13-24 Months,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,89.95,High Charge,1682.4,No,0,0.0,0.0
8261-GWDBQ,Female,1,Senior,Yes,No,60,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,High Charge,6925.9,No,0,0.0,0.0
1093-YSWCA,Male,0,Non-Senior,No,No,11,7-12 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,Low Charge,223.15,No,0,0.0,0.0
